# Zach Johnson Dec/11/2023 CHNC for TCCW Paper
# Ti=2.000e+00[eV], Tie=4.122e+01[eV] , Te_c=4.125e+01[eV], n_i=5.980e+23[1/cc], n_e=1.794e+24[1/cc]
# Zbar=3.000, Rc=0.525[AU], Γii=8.800e+01, Γei=-1.423e+00 , Γee=4.741e-01, κ=1.890e+00
r/ri        g_ii        g_ei        g_ee        HNC:g_ii    Yuk:g_ii    βu_ii_eff   βu_Yuk      βu_OCP    
7.47000e+00 1.00067e+00 9.99907e-01 1.00000e+00 9.99386e-01 9.99989e-01 -5.53453e-07 1.17802e+01 3.21780e-07
7.48000e+00 1.00080e+00 9.99907e-01 1.00000e+00 9.99555e-01 9.99991e-01 -5.39355e-07 1.17644e+01 3.13944e-07
7.49000e+00 1.00094e+00 9.99908e-01 1.00000e+00 9.99722e-01 9.99994e-01 -5.25624e-07 1.17487e+01 3.06300e-07
7.50000e+00 1.00107e+00 9.99909e-01 1.00000e+00 9.99887e-01 9.99997e-01 -5.12250e-07 1.17330e+01 2.98842e-07
7.51000e+00 1.00120e+00 9.99909e-01 1.00000e+00 1.00005e+00 9.99999e-01 -4.99226e-07 1.17174e+01 2.91567e-07
7.52000e+00 1.00132e+00 9.99910e-01 1.00000e+00 1.00021e+00 1.00000e+00 -4.86546e-07 1.17018e+01 2.84469e-07
7.53000e+00 1.00144e+00 9.99911e-01 1.00000e+00 1.00037e+00 1.00000e+00 -4.74199e-07 1.16863e+01 2.77544e-07
7.54000e+00 1.00155e+00 9.99913e-01 1.00000e+00 1.00052e+00 1.00001e+00 -4.62180e-07 1.16708e+01 2.70789e-07
7.55000e+00 1.00166e+00 9.99914e-01 1.00000e+00 1.00068e+00 1.00001e+00 -4.50480e-07 1.16553e+01 2.64198e-07
7.56000e+00 1.00177e+00 9.99915e-01 1.00000e+00 1.00082e+00 1.00001e+00 -4.39092e-07 1.16399e+01 2.57768e-07
7.57000e+00 1.00187e+00 9.99917e-01 1.00000e+00 1.00097e+00 1.00001e+00 -4.28008e-07 1.16246e+01 2.51496e-07
7.58000e+00 1.00197e+00 9.99919e-01 1.00000e+00 1.00111e+00 1.00002e+00 -4.17220e-07 1.16092e+01 2.45376e-07
7.59000e+00 1.00206e+00 9.99920e-01 1.00000e+00 1.00125e+00 1.00002e+00 -4.06720e-07 1.15939e+01 2.39405e-07
7.60000e+00 1.00215e+00 9.99922e-01 9.99999e-01 1.00138e+00 1.00002e+00 -3.96502e-07 1.15787e+01 2.33581e-07
7.61000e+00 1.00223e+00 9.99924e-01 9.99999e-01 1.00151e+00 1.00002e+00 -3.86557e-07 1.15634e+01 2.27898e-07
7.62000e+00 1.00230e+00 9.99926e-01 9.99999e-01 1.00163e+00 1.00002e+00 -3.76879e-07 1.15483e+01 2.22354e-07
7.63000e+00 1.00237e+00 9.99929e-01 9.99999e-01 1.00175e+00 1.00002e+00 -3.67459e-07 1.15331e+01 2.16945e-07
7.64000e+00 1.00244e+00 9.99931e-01 9.99999e-01 1.00187e+00 1.00003e+00 -3.58291e-07 1.15180e+01 2.11668e-07
7.65000e+00 1.00250e+00 9.99933e-01 9.99999e-01 1.00198e+00 1.00003e+00 -3.49367e-07 1.15030e+01 2.06520e-07
7.66000e+00 1.00256e+00 9.99936e-01 9.99999e-01 1.00208e+00 1.00003e+00 -3.40680e-07 1.14880e+01 2.01498e-07
7.67000e+00 1.00261e+00 9.99938e-01 9.99999e-01 1.00218e+00 1.00003e+00 -3.32223e-07 1.14730e+01 1.96598e-07
7.68000e+00 1.00265e+00 9.99941e-01 9.99999e-01 1.00227e+00 1.00003e+00 -3.23990e-07 1.14581e+01 1.91817e-07
7.69000e+00 1.00269e+00 9.99944e-01 9.99999e-01 1.00236e+00 1.00003e+00 -3.15972e-07 1.14432e+01 1.87153e-07
7.70000e+00 1.00272e+00 9.99946e-01 9.99999e-01 1.00244e+00 1.00003e+00 -3.08165e-07 1.14283e+01 1.82603e-07
7.71000e+00 1.00275e+00 9.99949e-01 9.99999e-01 1.00252e+00 1.00003e+00 -3.00560e-07 1.14135e+01 1.78163e-07
7.72000e+00 1.00278e+00 9.99952e-01 9.99999e-01 1.00259e+00 1.00003e+00 -2.93152e-07 1.13987e+01 1.73832e-07
7.73000e+00 1.00279e+00 9.99955e-01 9.99998e-01 1.00266e+00 1.00004e+00 -2.85934e-07 1.13839e+01 1.69606e-07
7.74000e+00 1.00281e+00 9.99957e-01 9.99998e-01 1.00272e+00 1.00004e+00 -2.78900e-07 1.13692e+01 1.65484e-07
7.75000e+00 1.00281e+00 9.99960e-01 9.99998e-01 1.00277e+00 1.00004e+00 -2.72045e-07 1.13546e+01 1.61462e-07
7.76000e+00 1.00282e+00 9.99963e-01 9.99998e-01 1.00282e+00 1.00004e+00 -2.65362e-07 1.13399e+01 1.57538e-07
7.77000e+00 1.00281e+00 9.99966e-01 9.99998e-01 1.00287e+00 1.00004e+00 -2.58846e-07 1.13253e+01 1.53709e-07
7.78000e+00 1.00280e+00 9.99969e-01 9.99998e-01 1.00290e+00 1.00004e+00 -2.52492e-07 1.13108e+01 1.49974e-07
7.79000e+00 1.00279e+00 9.99972e-01 9.99998e-01 1.00294e+00 1.00004e+00 -2.46294e-07 1.12963e+01 1.46330e-07
7.80000e+00 1.00277e+00 9.99975e-01 9.99998e-01 1.00296e+00 1.00004e+00 -2.40246e-07 1.12818e+01 1.42774e-07
7.81000e+00 1.00275e+00 9.99978e-01 9.99998e-01 1.00298e+00 1.00004e+00 -2.34345e-07 1.12673e+01 1.39306e-07
7.82000e+00 1.00272e+00 9.99981e-01 9.99998e-01 1.00300e+00 1.00004e+00 -2.28585e-07 1.12529e+01 1.35921e-07
7.83000e+00 1.00269e+00 9.99984e-01 9.99998e-01 1.00301e+00 1.00004e+00 -2.22963e-07 1.12386e+01 1.32619e-07
7.84000e+00 1.00266e+00 9.99987e-01 9.99998e-01 1.00301e+00 1.00004e+00 -2.17472e-07 1.12242e+01 1.29398e-07
7.85000e+00 1.00262e+00 9.99990e-01 9.99998e-01 1.00301e+00 1.00004e+00 -2.12111e-07 1.12099e+01 1.26255e-07
7.86000e+00 1.00257e+00 9.99993e-01 9.99998e-01 1.00300e+00 1.00004e+00 -2.06873e-07 1.11957e+01 1.23189e-07
7.87000e+00 1.00252e+00 9.99995e-01 9.99998e-01 1.00299e+00 1.00004e+00 -2.01757e-07 1.11814e+01 1.20197e-07
7.88000e+00 1.00247e+00 9.99998e-01 9.99998e-01 1.00297e+00 1.00004e+00 -1.96757e-07 1.11672e+01 1.17278e-07
7.89000e+00 1.00241e+00 1.00000e+00 9.99998e-01 1.00294e+00 1.00004e+00 -1.91872e-07 1.11531e+01 1.14430e-07
7.90000e+00 1.00236e+00 1.00000e+00 9.99998e-01 1.00292e+00 1.00004e+00 -1.87096e-07 1.11390e+01 1.11652e-07
7.91000e+00 1.00229e+00 1.00001e+00 9.99998e-01 1.00288e+00 1.00004e+00 -1.82428e-07 1.11249e+01 1.08941e-07
7.92000e+00 1.00223e+00 1.00001e+00 9.99998e-01 1.00285e+00 1.00004e+00 -1.77864e-07 1.11108e+01 1.06296e-07
7.93000e+00 1.00216e+00 1.00001e+00 9.99998e-01 1.00280e+00 1.00003e+00 -1.73402e-07 1.10968e+01 1.03715e-07
7.94000e+00 1.00208e+00 1.00001e+00 9.99998e-01 1.00276e+00 1.00003e+00 -1.69039e-07 1.10829e+01 1.01198e-07
7.95000e+00 1.00201e+00 1.00002e+00 9.99998e-01 1.00271e+00 1.00003e+00 -1.64772e-07 1.10689e+01 9.87411e-08
7.96000e+00 1.00193e+00 1.00002e+00 9.99998e-01 1.00265e+00 1.00003e+00 -1.60600e-07 1.10550e+01 9.63445e-08
7.97000e+00 1.00185e+00 1.00002e+00 9.99998e-01 1.00259e+00 1.00003e+00 -1.56519e-07 1.10411e+01 9.40062e-08
7.98000e+00 1.00177e+00 1.00002e+00 9.99998e-01 1.00253e+00 1.00003e+00 -1.52529e-07 1.10273e+01 9.17247e-08
7.99000e+00 1.00169e+00 1.00003e+00 9.99998e-01 1.00246e+00 1.00003e+00 -1.48626e-07 1.10135e+01 8.94988e-08
8.00000e+00 1.00160e+00 1.00003e+00 9.99998e-01 1.00239e+00 1.00003e+00 -1.44810e-07 1.09997e+01 8.73271e-08
8.01000e+00 1.00151e+00 1.00003e+00 9.99998e-01 1.00232e+00 1.00003e+00 -1.41079e-07 1.09860e+01 8.52081e-08
8.02000e+00 1.00142e+00 1.00003e+00 9.99998e-01 1.00224e+00 1.00003e+00 -1.37430e-07 1.09723e+01 8.31407e-08
8.03000e+00 1.00133e+00 1.00003e+00 9.99998e-01 1.00216e+00 1.00003e+00 -1.33863e-07 1.09586e+01 8.11236e-08
8.04000e+00 1.00124e+00 1.00003e+00 9.99999e-01 1.00208e+00 1.00003e+00 -1.30376e-07 1.09450e+01 7.91556e-08
8.05000e+00 1.00115e+00 1.00004e+00 9.99999e-01 1.00199e+00 1.00002e+00 -1.26967e-07 1.09314e+01 7.72354e-08
8.06000e+00 1.00105e+00 1.00004e+00 9.99999e-01 1.00191e+00 1.00002e+00 -1.23636e-07 1.09178e+01 7.53619e-08
8.07000e+00 1.00096e+00 1.00004e+00 9.99999e-01 1.00182e+00 1.00002e+00 -1.20381e-07 1.09043e+01 7.35340e-08
8.08000e+00 1.00087e+00 1.00004e+00 9.99999e-01 1.00173e+00 1.00002e+00 -1.17201e-07 1.08908e+01 7.17505e-08
8.09000e+00 1.00077e+00 1.00004e+00 9.99999e-01 1.00163e+00 1.00002e+00 -1.14094e-07 1.08774e+01 7.00104e-08
8.10000e+00 1.00068e+00 1.00004e+00 9.99999e-01 1.00154e+00 1.00002e+00 -1.11061e-07 1.08639e+01 6.83126e-08
8.11000e+00 1.00058e+00 1.00004e+00 9.99999e-01 1.00144e+00 1.00002e+00 -1.08099e-07 1.08505e+01 6.66561e-08
8.12000e+00 1.00049e+00 1.00005e+00 9.99999e-01 1.00134e+00 1.00002e+00 -1.05208e-07 1.08372e+01 6.50398e-08
8.13000e+00 1.00039e+00 1.00005e+00 9.99999e-01 1.00124e+00 1.00002e+00 -1.02386e-07 1.08238e+01 6.34628e-08
8.14000e+00 1.00030e+00 1.00005e+00 9.99999e-01 1.00115e+00 1.00001e+00 -9.96337e-08 1.08105e+01 6.19242e-08
8.15000e+00 1.00021e+00 1.00005e+00 9.99999e-01 1.00104e+00 1.00001e+00 -9.69488e-08 1.07973e+01 6.04229e-08
8.16000e+00 1.00011e+00 1.00005e+00 9.99999e-01 1.00094e+00 1.00001e+00 -9.43307e-08 1.07841e+01 5.89582e-08
8.17000e+00 1.00002e+00 1.00005e+00 9.99999e-01 1.00084e+00 1.00001e+00 -9.17785e-08 1.07709e+01 5.75290e-08
8.18000e+00 9.99933e-01 1.00005e+00 9.99999e-01 1.00074e+00 1.00001e+00 -8.92911e-08 1.07577e+01 5.61346e-08
8.19000e+00 9.99844e-01 1.00005e+00 9.99999e-01 1.00064e+00 1.00001e+00 -8.68676e-08 1.07445e+01 5.47740e-08
8.20000e+00 9.99757e-01 1.00005e+00 9.99999e-01 1.00054e+00 1.00001e+00 -8.45071e-08 1.07314e+01 5.34465e-08
8.21000e+00 9.99672e-01 1.00005e+00 1.00000e+00 1.00044e+00 1.00001e+00 -8.22084e-08 1.07184e+01 5.21512e-08
8.22000e+00 9.99588e-01 1.00005e+00 1.00000e+00 1.00034e+00 1.00001e+00 -7.99706e-08 1.07053e+01 5.08874e-08
8.23000e+00 9.99506e-01 1.00005e+00 1.00000e+00 1.00024e+00 1.00001e+00 -7.77926e-08 1.06923e+01 4.96543e-08
8.24000e+00 9.99426e-01 1.00005e+00 1.00000e+00 1.00015e+00 1.00000e+00 -7.56735e-08 1.06794e+01 4.84512e-08
8.25000e+00 9.99348e-01 1.00005e+00 1.00000e+00 1.00005e+00 1.00000e+00 -7.36121e-08 1.06664e+01 4.72773e-08
8.26000e+00 9.99273e-01 1.00005e+00 1.00000e+00 9.99953e-01 1.00000e+00 -7.16073e-08 1.06535e+01 4.61319e-08
8.27000e+00 9.99200e-01 1.00005e+00 1.00000e+00 9.99859e-01 1.00000e+00 -6.96580e-08 1.06406e+01 4.50143e-08
8.28000e+00 9.99129e-01 1.00005e+00 1.00000e+00 9.99767e-01 1.00000e+00 -6.77632e-08 1.06278e+01 4.39238e-08
8.29000e+00 9.99060e-01 1.00005e+00 1.00000e+00 9.99677e-01 9.99999e-01 -6.59216e-08 1.06149e+01 4.28599e-08
8.30000e+00 9.98994e-01 1.00005e+00 1.00000e+00 9.99588e-01 9.99998e-01 -6.41322e-08 1.06022e+01 4.18217e-08
8.31000e+00 9.98931e-01 1.00005e+00 1.00000e+00 9.99502e-01 9.99998e-01 -6.23937e-08 1.05894e+01 4.08088e-08
8.32000e+00 9.98871e-01 1.00005e+00 1.00000e+00 9.99417e-01 9.99997e-01 -6.07049e-08 1.05767e+01 3.98204e-08
8.33000e+00 9.98813e-01 1.00005e+00 1.00000e+00 9.99335e-01 9.99996e-01 -5.90647e-08 1.05640e+01 3.88561e-08
8.34000e+00 9.98758e-01 1.00005e+00 1.00000e+00 9.99255e-01 9.99995e-01 -5.74717e-08 1.05513e+01 3.79152e-08
8.35000e+00 9.98707e-01 1.00004e+00 1.00000e+00 9.99178e-01 9.99995e-01 -5.59247e-08 1.05387e+01 3.69971e-08
8.36000e+00 9.98658e-01 1.00004e+00 1.00000e+00 9.99104e-01 9.99994e-01 -5.44226e-08 1.05261e+01 3.61012e-08
8.37000e+00 9.98612e-01 1.00004e+00 1.00000e+00 9.99032e-01 9.99993e-01 -5.29639e-08 1.05135e+01 3.52272e-08
8.38000e+00 9.98569e-01 1.00004e+00 1.00000e+00 9.98963e-01 9.99992e-01 -5.15475e-08 1.05009e+01 3.43743e-08
8.39000e+00 9.98530e-01 1.00004e+00 1.00000e+00 9.98897e-01 9.99992e-01 -5.01720e-08 1.04884e+01 3.35421e-08
8.40000e+00 9.98493e-01 1.00004e+00 1.00000e+00 9.98833e-01 9.99991e-01 -4.88362e-08 1.04759e+01 3.27301e-08
8.41000e+00 9.98460e-01 1.00004e+00 1.00000e+00 9.98773e-01 9.99991e-01 -4.75388e-08 1.04635e+01 3.19379e-08
8.42000e+00 9.98430e-01 1.00004e+00 1.00000e+00 9.98716e-01 9.99990e-01 -4.62785e-08 1.04511e+01 3.11648e-08
8.43000e+00 9.98403e-01 1.00004e+00 1.00000e+00 9.98662e-01 9.99990e-01 -4.50541e-08 1.04387e+01 3.04105e-08
8.44000e+00 9.98379e-01 1.00003e+00 1.00000e+00 9.98612e-01 9.99989e-01 -4.38643e-08 1.04263e+01 2.96745e-08
8.45000e+00 9.98359e-01 1.00003e+00 1.00000e+00 9.98564e-01 9.99989e-01 -4.27079e-08 1.04139e+01 2.89564e-08
8.46000e+00 9.98341e-01 1.00003e+00 1.00000e+00 9.98520e-01 9.99988e-01 -4.15837e-08 1.04016e+01 2.82556e-08
8.47000e+00 9.98327e-01 1.00003e+00 1.00000e+00 9.98480e-01 9.99988e-01 -4.04903e-08 1.03894e+01 2.75719e-08
8.48000e+00 9.98316e-01 1.00003e+00 1.00000e+00 9.98442e-01 9.99988e-01 -3.94268e-08 1.03771e+01 2.69047e-08
8.49000e+00 9.98309e-01 1.00003e+00 1.00000e+00 9.98409e-01 9.99987e-01 -3.83918e-08 1.03649e+01 2.62538e-08
8.50000e+00 9.98304e-01 1.00003e+00 1.00000e+00 9.98378e-01 9.99987e-01 -3.73843e-08 1.03527e+01 2.56186e-08
8.51000e+00 9.98303e-01 1.00002e+00 1.00000e+00 9.98351e-01 9.99987e-01 -3.64032e-08 1.03405e+01 2.49988e-08
8.52000e+00 9.98304e-01 1.00002e+00 1.00000e+00 9.98328e-01 9.99987e-01 -3.54474e-08 1.03284e+01 2.43941e-08
8.53000e+00 9.98309e-01 1.00002e+00 1.00000e+00 9.98308e-01 9.99987e-01 -3.45158e-08 1.03163e+01 2.38040e-08
8.54000e+00 9.98316e-01 1.00002e+00 1.00000e+00 9.98291e-01 9.99986e-01 -3.36073e-08 1.03042e+01 2.32282e-08
8.55000e+00 9.98327e-01 1.00002e+00 1.00000e+00 9.98278e-01 9.99986e-01 -3.27211e-08 1.02921e+01 2.26664e-08
8.56000e+00 9.98340e-01 1.00002e+00 1.00000e+00 9.98268e-01 9.99986e-01 -3.18562e-08 1.02801e+01 2.21181e-08
8.57000e+00 9.98356e-01 1.00001e+00 1.00000e+00 9.98262e-01 9.99986e-01 -3.10116e-08 1.02681e+01 2.15832e-08
8.58000e+00 9.98375e-01 1.00001e+00 1.00000e+00 9.98259e-01 9.99986e-01 -3.01864e-08 1.02562e+01 2.10613e-08
8.59000e+00 9.98397e-01 1.00001e+00 1.00000e+00 9.98259e-01 9.99986e-01 -2.93800e-08 1.02442e+01 2.05520e-08
8.60000e+00 9.98422e-01 1.00001e+00 1.00000e+00 9.98262e-01 9.99986e-01 -2.85914e-08 1.02323e+01 2.00550e-08
8.61000e+00 9.98448e-01 1.00001e+00 1.00000e+00 9.98269e-01 9.99986e-01 -2.78200e-08 1.02204e+01 1.95701e-08
8.62000e+00 9.98478e-01 1.00001e+00 1.00000e+00 9.98279e-01 9.99986e-01 -2.70650e-08 1.02086e+01 1.90969e-08
8.63000e+00 9.98510e-01 1.00001e+00 1.00000e+00 9.98292e-01 9.99986e-01 -2.63257e-08 1.01967e+01 1.86352e-08
8.64000e+00 9.98544e-01 1.00000e+00 1.00000e+00 9.98308e-01 9.99986e-01 -2.56015e-08 1.01849e+01 1.81847e-08
8.65000e+00 9.98580e-01 1.00000e+00 1.00000e+00 9.98327e-01 9.99987e-01 -2.48919e-08 1.01732e+01 1.77451e-08
8.66000e+00 9.98619e-01 1.00000e+00 1.00000e+00 9.98349e-01 9.99987e-01 -2.41962e-08 1.01614e+01 1.73162e-08
8.67000e+00 9.98659e-01 1.00000e+00 1.00000e+00 9.98374e-01 9.99987e-01 -2.35139e-08 1.01497e+01 1.68976e-08
8.68000e+00 9.98702e-01 9.99999e-01 1.00000e+00 9.98401e-01 9.99987e-01 -2.28447e-08 1.01380e+01 1.64892e-08
8.69000e+00 9.98746e-01 9.99997e-01 1.00000e+00 9.98431e-01 9.99987e-01 -2.21880e-08 1.01263e+01 1.60907e-08
8.70000e+00 9.98792e-01 9.99996e-01 1.00000e+00 9.98464e-01 9.99988e-01 -2.15435e-08 1.01147e+01 1.57018e-08
8.71000e+00 9.98840e-01 9.99995e-01 1.00000e+00 9.98499e-01 9.99988e-01 -2.09109e-08 1.01031e+01 1.53223e-08
8.72000e+00 9.98889e-01 9.99993e-01 1.00000e+00 9.98537e-01 9.99988e-01 -2.02898e-08 1.00915e+01 1.49521e-08
8.73000e+00 9.98940e-01 9.99992e-01 1.00000e+00 9.98577e-01 9.99988e-01 -1.96798e-08 1.00799e+01 1.45908e-08
8.74000e+00 9.98992e-01 9.99991e-01 1.00000e+00 9.98619e-01 9.99989e-01 -1.90809e-08 1.00684e+01 1.42382e-08
8.75000e+00 9.99046e-01 9.99990e-01 1.00000e+00 9.98663e-01 9.99989e-01 -1.84926e-08 1.00569e+01 1.38942e-08
8.76000e+00 9.99100e-01 9.99989e-01 1.00000e+00 9.98709e-01 9.99989e-01 -1.79149e-08 1.00454e+01 1.35585e-08
8.77000e+00 9.99156e-01 9.99988e-01 1.00000e+00 9.98757e-01 9.99990e-01 -1.73474e-08 1.00340e+01 1.32310e-08
8.78000e+00 9.99213e-01 9.99987e-01 1.00000e+00 9.98807e-01 9.99990e-01 -1.67902e-08 1.00225e+01 1.29113e-08
8.79000e+00 9.99270e-01 9.99986e-01 1.00000e+00 9.98858e-01 9.99990e-01 -1.62430e-08 1.00111e+01 1.25995e-08
8.80000e+00 9.99328e-01 9.99985e-01 1.00000e+00 9.98911e-01 9.99991e-01 -1.57057e-08 9.99976e+00 1.22951e-08
8.81000e+00 9.99387e-01 9.99984e-01 1.00000e+00 9.98966e-01 9.99991e-01 -1.51782e-08 9.98841e+00 1.19981e-08
8.82000e+00 9.99446e-01 9.99983e-01 1.00000e+00 9.99021e-01 9.99991e-01 -1.46605e-08 9.97708e+00 1.17084e-08
8.83000e+00 9.99505e-01 9.99982e-01 1.00000e+00 9.99078e-01 9.99992e-01 -1.41525e-08 9.96578e+00 1.14256e-08
8.84000e+00 9.99565e-01 9.99981e-01 1.00000e+00 9.99136e-01 9.99992e-01 -1.36542e-08 9.95451e+00 1.11497e-08
8.85000e+00 9.99625e-01 9.99980e-01 1.00000e+00 9.99195e-01 9.99993e-01 -1.31655e-08 9.94326e+00 1.08804e-08
8.86000e+00 9.99685e-01 9.99979e-01 1.00000e+00 9.99254e-01 9.99993e-01 -1.26864e-08 9.93204e+00 1.06177e-08
8.87000e+00 9.99745e-01 9.99979e-01 1.00000e+00 9.99315e-01 9.99993e-01 -1.22168e-08 9.92084e+00 1.03613e-08
8.88000e+00 9.99805e-01 9.99978e-01 1.00000e+00 9.99375e-01 9.99994e-01 -1.17569e-08 9.90967e+00 1.01111e-08
8.89000e+00 9.99864e-01 9.99978e-01 1.00000e+00 9.99437e-01 9.99994e-01 -1.13065e-08 9.89852e+00 9.86702e-09
8.90000e+00 9.99923e-01 9.99977e-01 1.00000e+00 9.99498e-01 9.99995e-01 -1.08656e-08 9.88740e+00 9.62881e-09
8.91000e+00 9.99982e-01 9.99977e-01 1.00000e+00 9.99560e-01 9.99995e-01 -1.04343e-08 9.87630e+00 9.39636e-09
8.92000e+00 1.00004e+00 9.99976e-01 1.00000e+00 9.99622e-01 9.99996e-01 -1.00126e-08 9.86523e+00 9.16953e-09
8.93000e+00 1.00010e+00 9.99976e-01 1.00000e+00 9.99684e-01 9.99996e-01 -9.60038e-09 9.85418e+00 8.94819e-09
8.94000e+00 1.00015e+00 9.99975e-01 1.00000e+00 9.99746e-01 9.99996e-01 -9.19772e-09 9.84316e+00 8.73220e-09
8.95000e+00 1.00021e+00 9.99975e-01 1.00000e+00 9.99807e-01 9.99997e-01 -8.80458e-09 9.83216e+00 8.52144e-09
8.96000e+00 1.00027e+00 9.99975e-01 1.00000e+00 9.99868e-01 9.99997e-01 -8.42095e-09 9.82119e+00 8.31578e-09
8.97000e+00 1.00032e+00 9.99974e-01 1.00000e+00 9.99929e-01 9.99998e-01 -8.04681e-09 9.81024e+00 8.11509e-09
8.98000e+00 1.00037e+00 9.99974e-01 1.00000e+00 9.99989e-01 9.99998e-01 -7.68210e-09 9.79931e+00 7.91925e-09
8.99000e+00 1.00042e+00 9.99974e-01 1.00000e+00 1.00005e+00 9.99998e-01 -7.32679e-09 9.78841e+00 7.72814e-09
9.00000e+00 1.00047e+00 9.99974e-01 1.00000e+00 1.00011e+00 9.99999e-01 -6.98082e-09 9.77754e+00 7.54166e-09
9.01000e+00 1.00052e+00 9.99974e-01 1.00000e+00 1.00016e+00 9.99999e-01 -6.64413e-09 9.76669e+00 7.35969e-09
9.02000e+00 1.00057e+00 9.99974e-01 1.00000e+00 1.00022e+00 9.99999e-01 -6.31668e-09 9.75586e+00 7.18212e-09
9.03000e+00 1.00062e+00 9.99974e-01 1.00000e+00 1.00028e+00 1.00000e+00 -5.99837e-09 9.74506e+00 7.00884e-09
9.04000e+00 1.00066e+00 9.99974e-01 1.00000e+00 1.00033e+00 1.00000e+00 -5.68913e-09 9.73428e+00 6.83975e-09
9.05000e+00 1.00070e+00 9.99974e-01 1.00000e+00 1.00038e+00 1.00000e+00 -5.38888e-09 9.72352e+00 6.67474e-09
9.06000e+00 1.00075e+00 9.99974e-01 1.00000e+00 1.00044e+00 1.00000e+00 -5.09749e-09 9.71279e+00 6.51373e-09
9.07000e+00 1.00078e+00 9.99974e-01 1.00000e+00 1.00049e+00 1.00000e+00 -4.81485e-09 9.70208e+00 6.35661e-09
9.08000e+00 1.00082e+00 9.99974e-01 1.00000e+00 1.00053e+00 1.00000e+00 -4.54081e-09 9.69139e+00 6.20328e-09
9.09000e+00 1.00086e+00 9.99975e-01 1.00000e+00 1.00058e+00 1.00000e+00 -4.27526e-09 9.68073e+00 6.05366e-09
9.10000e+00 1.00089e+00 9.99975e-01 1.00000e+00 1.00063e+00 1.00000e+00 -4.01801e-09 9.67009e+00 5.90766e-09
9.11000e+00 1.00092e+00 9.99975e-01 1.00000e+00 1.00067e+00 1.00000e+00 -3.76893e-09 9.65948e+00 5.76518e-09
9.12000e+00 1.00095e+00 9.99975e-01 1.00000e+00 1.00071e+00 1.00000e+00 -3.52779e-09 9.64889e+00 5.62615e-09
9.13000e+00 1.00098e+00 9.99976e-01 1.00000e+00 1.00075e+00 1.00000e+00 -3.29443e-09 9.63832e+00 5.49048e-09
9.14000e+00 1.00101e+00 9.99976e-01 1.00000e+00 1.00079e+00 1.00000e+00 -3.06865e-09 9.62777e+00 5.35808e-09
9.15000e+00 1.00103e+00 9.99976e-01 1.00000e+00 1.00082e+00 1.00000e+00 -2.85025e-09 9.61725e+00 5.22889e-09
9.16000e+00 1.00105e+00 9.99977e-01 1.00000e+00 1.00086e+00 1.00000e+00 -2.63903e-09 9.60675e+00 5.10281e-09
9.17000e+00 1.00107e+00 9.99977e-01 9.99999e-01 1.00089e+00 1.00000e+00 -2.43479e-09 9.59628e+00 4.97978e-09
9.18000e+00 1.00109e+00 9.99978e-01 9.99999e-01 1.00092e+00 1.00000e+00 -2.23734e-09 9.58582e+00 4.85973e-09
9.19000e+00 1.00111e+00 9.99978e-01 9.99999e-01 1.00095e+00 1.00000e+00 -2.04642e-09 9.57539e+00 4.74257e-09
9.20000e+00 1.00112e+00 9.99979e-01 9.99999e-01 1.00097e+00 1.00000e+00 -1.86184e-09 9.56498e+00 4.62824e-09
9.21000e+00 1.00113e+00 9.99979e-01 9.99999e-01 1.00099e+00 1.00000e+00 -1.68336e-09 9.55460e+00 4.51668e-09
9.22000e+00 1.00114e+00 9.99980e-01 9.99999e-01 1.00101e+00 1.00000e+00 -1.51076e-09 9.54424e+00 4.40780e-09
9.23000e+00 1.00114e+00 9.99980e-01 9.99999e-01 1.00103e+00 1.00000e+00 -1.34384e-09 9.53389e+00 4.30156e-09
9.24000e+00 1.00115e+00 9.99981e-01 9.99999e-01 1.00105e+00 1.00000e+00 -1.18238e-09 9.52358e+00 4.19789e-09
9.25000e+00 1.00115e+00 9.99982e-01 9.99999e-01 1.00106e+00 1.00000e+00 -1.02617e-09 9.51328e+00 4.09671e-09
9.26000e+00 1.00115e+00 9.99982e-01 9.99999e-01 1.00107e+00 1.00000e+00 -8.74988e-10 9.50301e+00 3.99798e-09
9.27000e+00 1.00115e+00 9.99983e-01 9.99999e-01 1.00108e+00 1.00001e+00 -7.28658e-10 9.49276e+00 3.90164e-09
9.28000e+00 1.00115e+00 9.99984e-01 9.99999e-01 1.00109e+00 1.00001e+00 -5.86965e-10 9.48253e+00 3.80762e-09
9.29000e+00 1.00114e+00 9.99984e-01 9.99999e-01 1.00109e+00 1.00001e+00 -4.49701e-10 9.47232e+00 3.71587e-09
9.30000e+00 1.00113e+00 9.99985e-01 9.99999e-01 1.00110e+00 1.00001e+00 -3.16650e-10 9.46213e+00 3.62634e-09
9.31000e+00 1.00112e+00 9.99986e-01 9.99999e-01 1.00110e+00 1.00001e+00 -1.87613e-10 9.45197e+00 3.53896e-09
9.32000e+00 1.00111e+00 9.99986e-01 9.99999e-01 1.00109e+00 1.00001e+00 -6.23773e-11 9.44183e+00 3.45370e-09
9.33000e+00 1.00109e+00 9.99987e-01 9.99999e-01 1.00109e+00 1.00001e+00 5.92446e-11 9.43171e+00 3.37049e-09
9.34000e+00 1.00108e+00 9.99988e-01 9.99999e-01 1.00108e+00 1.00001e+00 1.77464e-10 9.42161e+00 3.28930e-09
