# Zach Johnson Dec/11/2023 CHNC for TCCW Paper
# Ti=2.000e+01[eV], Tie=2.873e+01[eV] , Te_c=2.873e+01[eV], n_i=5.980e+23[1/cc], n_e=5.980e+23[1/cc]
# ri=1.391, Zbar=1.000, Rc=0.000[AU], Γii=9.778e-01, Γei=-6.807e-01 , Γee=6.806e-01, κ=1.355e+00
r/ri        g_ii        g_ei        g_ee        OCP:g_ii    Yuk:g_ii    βu_ii_eff   βu_OCP      βu_Yuk    
7.50000e-01 7.22941e-01 1.21339e+00 7.23418e-01 6.04147e-01 7.33677e-01 4.60639e-01 1.30367e+00 4.34792e-01
7.60000e-01 7.31067e-01 1.20553e+00 7.30633e-01 6.12862e-01 7.41470e-01 4.47972e-01 1.28652e+00 4.22835e-01
7.70000e-01 7.38972e-01 1.19797e+00 7.37739e-01 6.21418e-01 7.49048e-01 4.35730e-01 1.26981e+00 4.11278e-01
7.80000e-01 7.46659e-01 1.19070e+00 7.44733e-01 6.29815e-01 7.56416e-01 4.23896e-01 1.25353e+00 4.00104e-01
7.90000e-01 7.54134e-01 1.18370e+00 7.51614e-01 6.38055e-01 7.63579e-01 4.12454e-01 1.23766e+00 3.89298e-01
8.00000e-01 7.61401e-01 1.17697e+00 7.58379e-01 6.46140e-01 7.70542e-01 4.01387e-01 1.22219e+00 3.78844e-01
8.10000e-01 7.68464e-01 1.17049e+00 7.65027e-01 6.54070e-01 7.77309e-01 3.90681e-01 1.20710e+00 3.68729e-01
8.20000e-01 7.75329e-01 1.16425e+00 7.71556e-01 6.61847e-01 7.83884e-01 3.80321e-01 1.19238e+00 3.58938e-01
8.30000e-01 7.82000e-01 1.15825e+00 7.77964e-01 6.69472e-01 7.90273e-01 3.70293e-01 1.17802e+00 3.49460e-01
8.40000e-01 7.88480e-01 1.15248e+00 7.84251e-01 6.76948e-01 7.96480e-01 3.60583e-01 1.16399e+00 3.40281e-01
8.50000e-01 7.94776e-01 1.14693e+00 7.90415e-01 6.84276e-01 8.02509e-01 3.51181e-01 1.15030e+00 3.31390e-01
8.60000e-01 8.00890e-01 1.14158e+00 7.96456e-01 6.91458e-01 8.08365e-01 3.42073e-01 1.13692e+00 3.22776e-01
8.70000e-01 8.06829e-01 1.13644e+00 8.02372e-01 6.98495e-01 8.14053e-01 3.33249e-01 1.12386e+00 3.14429e-01
8.80000e-01 8.12595e-01 1.13149e+00 8.08164e-01 7.05390e-01 8.19576e-01 3.24698e-01 1.11108e+00 3.06338e-01
8.90000e-01 8.18194e-01 1.12672e+00 8.13831e-01 7.12144e-01 8.24939e-01 3.16409e-01 1.09860e+00 2.98493e-01
9.00000e-01 8.23630e-01 1.12214e+00 8.19373e-01 7.18759e-01 8.30146e-01 3.08373e-01 1.08639e+00 2.90886e-01
9.10000e-01 8.28907e-01 1.11773e+00 8.24790e-01 7.25238e-01 8.35201e-01 3.00581e-01 1.07445e+00 2.83508e-01
9.20000e-01 8.34029e-01 1.11349e+00 8.30083e-01 7.31582e-01 8.40108e-01 2.93022e-01 1.06278e+00 2.76351e-01
9.30000e-01 8.39000e-01 1.10940e+00 8.35251e-01 7.37793e-01 8.44872e-01 2.85690e-01 1.05135e+00 2.69406e-01
9.40000e-01 8.43825e-01 1.10547e+00 8.40295e-01 7.43874e-01 8.49496e-01 2.78575e-01 1.04016e+00 2.62666e-01
9.50000e-01 8.48507e-01 1.10169e+00 8.45216e-01 7.49826e-01 8.53984e-01 2.71670e-01 1.02921e+00 2.56124e-01
9.60000e-01 8.53050e-01 1.09805e+00 8.50014e-01 7.55652e-01 8.58340e-01 2.64967e-01 1.01849e+00 2.49772e-01
9.70000e-01 8.57458e-01 1.09455e+00 8.54691e-01 7.61353e-01 8.62567e-01 2.58460e-01 1.00799e+00 2.43604e-01
9.80000e-01 8.61735e-01 1.09117e+00 8.59248e-01 7.66932e-01 8.66669e-01 2.52141e-01 9.97708e-01 2.37614e-01
9.90000e-01 8.65884e-01 1.08793e+00 8.63684e-01 7.72390e-01 8.70649e-01 2.46003e-01 9.87630e-01 2.31795e-01
1.00000e+00 8.69909e-01 1.08481e+00 8.68003e-01 7.77731e-01 8.74512e-01 2.40042e-01 9.77754e-01 2.26142e-01
1.01000e+00 8.73814e-01 1.08180e+00 8.72205e-01 7.82955e-01 8.78259e-01 2.34249e-01 9.68073e-01 2.20649e-01
1.02000e+00 8.77602e-01 1.07891e+00 8.76292e-01 7.88065e-01 8.81896e-01 2.28621e-01 9.58582e-01 2.15310e-01
1.03000e+00 8.81276e-01 1.07612e+00 8.80264e-01 7.93063e-01 8.85423e-01 2.23150e-01 9.49276e-01 2.10120e-01
1.04000e+00 8.84840e-01 1.07344e+00 8.84125e-01 7.97950e-01 8.88846e-01 2.17833e-01 9.40148e-01 2.05075e-01
1.05000e+00 8.88296e-01 1.07086e+00 8.87875e-01 8.02730e-01 8.92166e-01 2.12663e-01 9.31194e-01 2.00170e-01
1.06000e+00 8.91649e-01 1.06838e+00 8.91516e-01 8.07404e-01 8.95388e-01 2.07636e-01 9.22409e-01 1.95400e-01
1.07000e+00 8.94900e-01 1.06598e+00 8.95050e-01 8.11973e-01 8.98512e-01 2.02747e-01 9.13789e-01 1.90760e-01
1.08000e+00 8.98053e-01 1.06368e+00 8.98478e-01 8.16441e-01 9.01544e-01 1.97992e-01 9.05328e-01 1.86247e-01
1.09000e+00 9.01111e-01 1.06146e+00 9.01804e-01 8.20808e-01 9.04484e-01 1.93366e-01 8.97022e-01 1.81856e-01
1.10000e+00 9.04076e-01 1.05933e+00 9.05028e-01 8.25077e-01 9.07336e-01 1.88865e-01 8.88867e-01 1.77584e-01
1.11000e+00 9.06952e-01 1.05727e+00 9.08153e-01 8.29250e-01 9.10103e-01 1.84486e-01 8.80859e-01 1.73426e-01
1.12000e+00 9.09740e-01 1.05529e+00 9.11181e-01 8.33328e-01 9.12787e-01 1.80223e-01 8.72995e-01 1.69380e-01
1.13000e+00 9.12444e-01 1.05339e+00 9.14113e-01 8.37314e-01 9.15390e-01 1.76074e-01 8.65269e-01 1.65441e-01
1.14000e+00 9.15066e-01 1.05155e+00 9.16953e-01 8.41209e-01 9.17914e-01 1.72035e-01 8.57679e-01 1.61606e-01
1.15000e+00 9.17609e-01 1.04978e+00 9.19701e-01 8.45016e-01 9.20363e-01 1.68102e-01 8.50221e-01 1.57872e-01
1.16000e+00 9.20075e-01 1.04808e+00 9.22361e-01 8.48735e-01 9.22738e-01 1.64273e-01 8.42891e-01 1.54237e-01
1.17000e+00 9.22466e-01 1.04644e+00 9.24933e-01 8.52369e-01 9.25042e-01 1.60543e-01 8.35687e-01 1.50696e-01
1.18000e+00 9.24784e-01 1.04486e+00 9.27421e-01 8.55919e-01 9.27276e-01 1.56911e-01 8.28605e-01 1.47247e-01
1.19000e+00 9.27032e-01 1.04333e+00 9.29827e-01 8.59388e-01 9.29443e-01 1.53372e-01 8.21642e-01 1.43887e-01
1.20000e+00 9.29211e-01 1.04187e+00 9.32152e-01 8.62776e-01 9.31545e-01 1.49924e-01 8.14795e-01 1.40614e-01
1.21000e+00 9.31325e-01 1.04045e+00 9.34398e-01 8.66086e-01 9.33584e-01 1.46565e-01 8.08061e-01 1.37426e-01
1.22000e+00 9.33374e-01 1.03909e+00 9.36569e-01 8.69319e-01 9.35561e-01 1.43292e-01 8.01438e-01 1.34318e-01
1.23000e+00 9.35362e-01 1.03778e+00 9.38665e-01 8.72477e-01 9.37478e-01 1.40101e-01 7.94922e-01 1.31290e-01
1.24000e+00 9.37289e-01 1.03651e+00 9.40690e-01 8.75561e-01 9.39338e-01 1.36991e-01 7.88511e-01 1.28338e-01
1.25000e+00 9.39157e-01 1.03529e+00 9.42644e-01 8.78574e-01 9.41142e-01 1.33960e-01 7.82203e-01 1.25461e-01
1.26000e+00 9.40969e-01 1.03411e+00 9.44531e-01 8.81516e-01 9.42891e-01 1.31004e-01 7.75995e-01 1.22656e-01
1.27000e+00 9.42726e-01 1.03298e+00 9.46351e-01 8.84389e-01 9.44588e-01 1.28123e-01 7.69885e-01 1.19922e-01
1.28000e+00 9.44429e-01 1.03189e+00 9.48108e-01 8.87194e-01 9.46233e-01 1.25313e-01 7.63870e-01 1.17256e-01
1.29000e+00 9.46081e-01 1.03083e+00 9.49803e-01 8.89933e-01 9.47829e-01 1.22572e-01 7.57949e-01 1.14656e-01
1.30000e+00 9.47683e-01 1.02981e+00 9.51438e-01 8.92608e-01 9.49377e-01 1.19899e-01 7.52118e-01 1.12120e-01
1.31000e+00 9.49236e-01 1.02883e+00 9.53014e-01 8.95220e-01 9.50878e-01 1.17292e-01 7.46377e-01 1.09647e-01
1.32000e+00 9.50742e-01 1.02789e+00 9.54534e-01 8.97770e-01 9.52334e-01 1.14748e-01 7.40723e-01 1.07235e-01
1.33000e+00 9.52203e-01 1.02698e+00 9.56000e-01 9.00260e-01 9.53747e-01 1.12266e-01 7.35153e-01 1.04882e-01
1.34000e+00 9.53619e-01 1.02610e+00 9.57413e-01 9.02690e-01 9.55116e-01 1.09845e-01 7.29667e-01 1.02586e-01
1.35000e+00 9.54993e-01 1.02525e+00 9.58776e-01 9.05063e-01 9.56445e-01 1.07482e-01 7.24262e-01 1.00346e-01
1.36000e+00 9.56325e-01 1.02443e+00 9.60089e-01 9.07380e-01 9.57733e-01 1.05176e-01 7.18937e-01 9.81605e-02
1.37000e+00 9.57617e-01 1.02364e+00 9.61354e-01 9.09641e-01 9.58983e-01 1.02925e-01 7.13689e-01 9.60277e-02
1.38000e+00 9.58869e-01 1.02288e+00 9.62574e-01 9.11848e-01 9.60195e-01 1.00728e-01 7.08517e-01 9.39463e-02
1.39000e+00 9.60084e-01 1.02214e+00 9.63749e-01 9.14003e-01 9.61371e-01 9.85833e-02 7.03420e-01 9.19148e-02
1.40000e+00 9.61262e-01 1.02143e+00 9.64882e-01 9.16106e-01 9.62511e-01 9.64896e-02 6.98396e-01 8.99319e-02
1.41000e+00 9.62405e-01 1.02074e+00 9.65974e-01 9.18158e-01 9.63617e-01 9.44453e-02 6.93442e-01 8.79962e-02
