     x         r      Vcoul     Vexc       V        rV      dNedr_b    dNedr_s   dNedr_f   dNedr      ne_b      ne_s      ne_f     ne
3.4493e-02 4.8127e-02 1.947e+01 2.490e-01 1.972e+01 9.492e-01 0.000e+00 1.118e-02 1.176e-02 1.118e-02 0.000e+00 3.841e-01 4.040e-01 3.841e-01 
3.4744e-02 4.8477e-02 1.932e+01 2.489e-01 1.957e+01 9.488e-01 0.000e+00 1.134e-02 1.189e-02 1.134e-02 0.000e+00 3.838e-01 4.025e-01 3.838e-01 
3.4997e-02 4.8829e-02 1.918e+01 2.487e-01 1.942e+01 9.485e-01 0.000e+00 1.149e-02 1.201e-02 1.149e-02 0.000e+00 3.836e-01 4.010e-01 3.836e-01 
3.5251e-02 4.9184e-02 1.903e+01 2.486e-01 1.928e+01 9.481e-01 0.000e+00 1.165e-02 1.214e-02 1.165e-02 0.000e+00 3.833e-01 3.995e-01 3.833e-01 
3.5507e-02 4.9541e-02 1.888e+01 2.485e-01 1.913e+01 9.477e-01 0.000e+00 1.181e-02 1.227e-02 1.181e-02 0.000e+00 3.830e-01 3.980e-01 3.830e-01 
3.5765e-02 4.9901e-02 1.874e+01 2.484e-01 1.898e+01 9.473e-01 0.000e+00 1.198e-02 1.241e-02 1.198e-02 0.000e+00 3.828e-01 3.965e-01 3.828e-01 
3.6025e-02 5.0264e-02 1.859e+01 2.482e-01 1.884e+01 9.469e-01 0.000e+00 1.214e-02 1.254e-02 1.214e-02 0.000e+00 3.825e-01 3.950e-01 3.825e-01 
3.6287e-02 5.0629e-02 1.845e+01 2.481e-01 1.870e+01 9.465e-01 0.000e+00 1.231e-02 1.267e-02 1.231e-02 0.000e+00 3.822e-01 3.935e-01 3.822e-01 
3.6551e-02 5.0997e-02 1.830e+01 2.480e-01 1.855e+01 9.461e-01 0.000e+00 1.248e-02 1.281e-02 1.248e-02 0.000e+00 3.819e-01 3.920e-01 3.819e-01 
3.6816e-02 5.1368e-02 1.816e+01 2.478e-01 1.841e+01 9.457e-01 0.000e+00 1.265e-02 1.295e-02 1.265e-02 0.000e+00 3.816e-01 3.905e-01 3.816e-01 
3.7084e-02 5.1741e-02 1.802e+01 2.477e-01 1.827e+01 9.453e-01 0.000e+00 1.283e-02 1.309e-02 1.283e-02 0.000e+00 3.814e-01 3.891e-01 3.814e-01 
3.7353e-02 5.2117e-02 1.788e+01 2.476e-01 1.813e+01 9.449e-01 0.000e+00 1.301e-02 1.323e-02 1.301e-02 0.000e+00 3.811e-01 3.876e-01 3.811e-01 
3.7625e-02 5.2496e-02 1.774e+01 2.474e-01 1.799e+01 9.445e-01 0.000e+00 1.319e-02 1.337e-02 1.319e-02 0.000e+00 3.808e-01 3.861e-01 3.808e-01 
3.7898e-02 5.2877e-02 1.761e+01 2.473e-01 1.785e+01 9.441e-01 0.000e+00 1.337e-02 1.352e-02 1.337e-02 0.000e+00 3.805e-01 3.847e-01 3.805e-01 
3.8174e-02 5.3262e-02 1.747e+01 2.472e-01 1.772e+01 9.437e-01 0.000e+00 1.355e-02 1.366e-02 1.355e-02 0.000e+00 3.802e-01 3.832e-01 3.802e-01 
3.8451e-02 5.3649e-02 1.734e+01 2.470e-01 1.758e+01 9.433e-01 0.000e+00 1.374e-02 1.381e-02 1.374e-02 0.000e+00 3.799e-01 3.818e-01 3.799e-01 
3.8730e-02 5.4038e-02 1.720e+01 2.469e-01 1.745e+01 9.429e-01 0.000e+00 1.393e-02 1.396e-02 1.393e-02 0.000e+00 3.796e-01 3.804e-01 3.796e-01 
3.9012e-02 5.4431e-02 1.707e+01 2.468e-01 1.731e+01 9.425e-01 0.000e+00 1.412e-02 1.411e-02 1.412e-02 0.000e+00 3.793e-01 3.789e-01 3.793e-01 
3.9295e-02 5.4827e-02 1.694e+01 2.466e-01 1.718e+01 9.420e-01 0.000e+00 1.432e-02 1.426e-02 1.432e-02 0.000e+00 3.790e-01 3.775e-01 3.790e-01 
3.9581e-02 5.5225e-02 1.680e+01 2.465e-01 1.705e+01 9.416e-01 0.000e+00 1.452e-02 1.441e-02 1.452e-02 0.000e+00 3.787e-01 3.761e-01 3.787e-01 
3.9869e-02 5.5626e-02 1.667e+01 2.463e-01 1.692e+01 9.412e-01 0.000e+00 1.472e-02 1.457e-02 1.472e-02 0.000e+00 3.784e-01 3.747e-01 3.784e-01 
4.0158e-02 5.6031e-02 1.654e+01 2.462e-01 1.679e+01 9.407e-01 0.000e+00 1.492e-02 1.473e-02 1.492e-02 0.000e+00 3.781e-01 3.733e-01 3.781e-01 
4.0450e-02 5.6438e-02 1.641e+01 2.461e-01 1.666e+01 9.403e-01 0.000e+00 1.512e-02 1.488e-02 1.512e-02 0.000e+00 3.778e-01 3.718e-01 3.778e-01 
4.0744e-02 5.6848e-02 1.629e+01 2.459e-01 1.653e+01 9.399e-01 0.000e+00 1.533e-02 1.504e-02 1.533e-02 0.000e+00 3.775e-01 3.704e-01 3.775e-01 
4.1040e-02 5.7261e-02 1.616e+01 2.458e-01 1.641e+01 9.394e-01 0.000e+00 1.554e-02 1.521e-02 1.554e-02 0.000e+00 3.772e-01 3.690e-01 3.772e-01 
4.1338e-02 5.7677e-02 1.603e+01 2.456e-01 1.628e+01 9.390e-01 0.000e+00 1.576e-02 1.537e-02 1.576e-02 0.000e+00 3.769e-01 3.677e-01 3.769e-01 
4.1639e-02 5.8096e-02 1.591e+01 2.455e-01 1.615e+01 9.385e-01 0.000e+00 1.597e-02 1.553e-02 1.597e-02 0.000e+00 3.766e-01 3.663e-01 3.766e-01 
4.1941e-02 5.8519e-02 1.578e+01 2.453e-01 1.603e+01 9.381e-01 0.000e+00 1.619e-02 1.570e-02 1.619e-02 0.000e+00 3.763e-01 3.649e-01 3.763e-01 
4.2246e-02 5.8944e-02 1.566e+01 2.452e-01 1.591e+01 9.376e-01 0.000e+00 1.642e-02 1.587e-02 1.642e-02 0.000e+00 3.760e-01 3.635e-01 3.760e-01 
4.2553e-02 5.9372e-02 1.554e+01 2.450e-01 1.578e+01 9.372e-01 0.000e+00 1.664e-02 1.604e-02 1.664e-02 0.000e+00 3.757e-01 3.621e-01 3.757e-01 
4.2862e-02 5.9804e-02 1.542e+01 2.449e-01 1.566e+01 9.367e-01 0.000e+00 1.687e-02 1.621e-02 1.687e-02 0.000e+00 3.753e-01 3.608e-01 3.753e-01 
4.3174e-02 6.0238e-02 1.530e+01 2.447e-01 1.554e+01 9.362e-01 0.000e+00 1.710e-02 1.639e-02 1.710e-02 0.000e+00 3.750e-01 3.594e-01 3.750e-01 
4.3488e-02 6.0676e-02 1.518e+01 2.446e-01 1.542e+01 9.358e-01 0.000e+00 1.733e-02 1.656e-02 1.733e-02 0.000e+00 3.747e-01 3.580e-01 3.747e-01 
4.3804e-02 6.1117e-02 1.506e+01 2.444e-01 1.530e+01 9.353e-01 0.000e+00 1.757e-02 1.674e-02 1.757e-02 0.000e+00 3.744e-01 3.567e-01 3.744e-01 
4.4122e-02 6.1561e-02 1.494e+01 2.443e-01 1.518e+01 9.348e-01 0.000e+00 1.781e-02 1.692e-02 1.781e-02 0.000e+00 3.740e-01 3.553e-01 3.740e-01 
4.4443e-02 6.2008e-02 1.482e+01 2.441e-01 1.507e+01 9.343e-01 0.000e+00 1.806e-02 1.710e-02 1.806e-02 0.000e+00 3.737e-01 3.540e-01 3.737e-01 
4.4766e-02 6.2459e-02 1.471e+01 2.440e-01 1.495e+01 9.338e-01 0.000e+00 1.830e-02 1.729e-02 1.830e-02 0.000e+00 3.734e-01 3.526e-01 3.734e-01 
4.5091e-02 6.2913e-02 1.459e+01 2.438e-01 1.484e+01 9.334e-01 0.000e+00 1.855e-02 1.747e-02 1.855e-02 0.000e+00 3.730e-01 3.513e-01 3.730e-01 
4.5419e-02 6.3370e-02 1.448e+01 2.436e-01 1.472e+01 9.329e-01 0.000e+00 1.881e-02 1.766e-02 1.881e-02 0.000e+00 3.727e-01 3.500e-01 3.727e-01 
4.5749e-02 6.3831e-02 1.436e+01 2.435e-01 1.461e+01 9.324e-01 0.000e+00 1.907e-02 1.785e-02 1.907e-02 0.000e+00 3.724e-01 3.486e-01 3.724e-01 
4.6081e-02 6.4295e-02 1.425e+01 2.433e-01 1.449e+01 9.319e-01 0.000e+00 1.933e-02 1.804e-02 1.933e-02 0.000e+00 3.720e-01 3.473e-01 3.720e-01 
4.6416e-02 6.4762e-02 1.414e+01 2.432e-01 1.438e+01 9.314e-01 0.000e+00 1.959e-02 1.824e-02 1.959e-02 0.000e+00 3.717e-01 3.460e-01 3.717e-01 
4.6753e-02 6.5232e-02 1.403e+01 2.430e-01 1.427e+01 9.309e-01 0.000e+00 1.986e-02 1.843e-02 1.986e-02 0.000e+00 3.713e-01 3.447e-01 3.713e-01 
4.7093e-02 6.5707e-02 1.392e+01 2.428e-01 1.416e+01 9.303e-01 0.000e+00 2.013e-02 1.863e-02 2.013e-02 0.000e+00 3.710e-01 3.434e-01 3.710e-01 
4.7435e-02 6.6184e-02 1.381e+01 2.427e-01 1.405e+01 9.298e-01 0.000e+00 2.040e-02 1.883e-02 2.040e-02 0.000e+00 3.706e-01 3.421e-01 3.706e-01 
4.7780e-02 6.6665e-02 1.370e+01 2.425e-01 1.394e+01 9.293e-01 0.000e+00 2.068e-02 1.903e-02 2.068e-02 0.000e+00 3.703e-01 3.408e-01 3.703e-01 
4.8127e-02 6.7149e-02 1.359e+01 2.423e-01 1.383e+01 9.288e-01 0.000e+00 2.096e-02 1.924e-02 2.096e-02 0.000e+00 3.699e-01 3.395e-01 3.699e-01 
4.8477e-02 6.7637e-02 1.348e+01 2.422e-01 1.372e+01 9.283e-01 0.000e+00 2.125e-02 1.944e-02 2.125e-02 0.000e+00 3.696e-01 3.382e-01 3.696e-01 
4.8829e-02 6.8129e-02 1.338e+01 2.420e-01 1.362e+01 9.277e-01 0.000e+00 2.154e-02 1.965e-02 2.154e-02 0.000e+00 3.692e-01 3.369e-01 3.692e-01 
4.9184e-02 6.8624e-02 1.327e+01 2.418e-01 1.351e+01 9.272e-01 0.000e+00 2.183e-02 1.986e-02 2.183e-02 0.000e+00 3.689e-01 3.356e-01 3.689e-01 
4.9542e-02 6.9123e-02 1.316e+01 2.417e-01 1.341e+01 9.267e-01 0.000e+00 2.213e-02 2.007e-02 2.213e-02 0.000e+00 3.685e-01 3.343e-01 3.685e-01 
4.9902e-02 6.9625e-02 1.306e+01 2.415e-01 1.330e+01 9.261e-01 0.000e+00 2.243e-02 2.029e-02 2.243e-02 0.000e+00 3.681e-01 3.331e-01 3.681e-01 
5.0264e-02 7.0131e-02 1.296e+01 2.413e-01 1.320e+01 9.256e-01 0.000e+00 2.273e-02 2.051e-02 2.273e-02 0.000e+00 3.678e-01 3.318e-01 3.678e-01 
5.0630e-02 7.0641e-02 1.285e+01 2.411e-01 1.309e+01 9.250e-01 0.000e+00 2.304e-02 2.073e-02 2.304e-02 0.000e+00 3.674e-01 3.305e-01 3.674e-01 
5.0997e-02 7.1154e-02 1.275e+01 2.410e-01 1.299e+01 9.245e-01 0.000e+00 2.335e-02 2.095e-02 2.335e-02 0.000e+00 3.670e-01 3.293e-01 3.670e-01 
5.1368e-02 7.1671e-02 1.265e+01 2.408e-01 1.289e+01 9.239e-01 0.000e+00 2.367e-02 2.117e-02 2.367e-02 0.000e+00 3.667e-01 3.280e-01 3.667e-01 
5.1741e-02 7.2192e-02 1.255e+01 2.406e-01 1.279e+01 9.234e-01 0.000e+00 2.399e-02 2.140e-02 2.399e-02 0.000e+00 3.663e-01 3.267e-01 3.663e-01 
5.2117e-02 7.2717e-02 1.245e+01 2.404e-01 1.269e+01 9.228e-01 0.000e+00 2.431e-02 2.163e-02 2.431e-02 0.000e+00 3.659e-01 3.255e-01 3.659e-01 
5.2496e-02 7.3245e-02 1.235e+01 2.402e-01 1.259e+01 9.222e-01 0.000e+00 2.464e-02 2.186e-02 2.464e-02 0.000e+00 3.655e-01 3.243e-01 3.655e-01 
5.2878e-02 7.3777e-02 1.225e+01 2.401e-01 1.249e+01 9.217e-01 0.000e+00 2.498e-02 2.209e-02 2.498e-02 0.000e+00 3.651e-01 3.230e-01 3.651e-01 
5.3262e-02 7.4313e-02 1.215e+01 2.399e-01 1.239e+01 9.211e-01 0.000e+00 2.531e-02 2.233e-02 2.531e-02 0.000e+00 3.648e-01 3.218e-01 3.648e-01 
5.3649e-02 7.4854e-02 1.206e+01 2.397e-01 1.230e+01 9.205e-01 0.000e+00 2.566e-02 2.257e-02 2.566e-02 0.000e+00 3.644e-01 3.205e-01 3.644e-01 
5.4039e-02 7.5397e-02 1.196e+01 2.395e-01 1.220e+01 9.199e-01 0.000e+00 2.600e-02 2.281e-02 2.600e-02 0.000e+00 3.640e-01 3.193e-01 3.640e-01 
5.4431e-02 7.5945e-02 1.187e+01 2.393e-01 1.210e+01 9.193e-01 0.000e+00 2.635e-02 2.305e-02 2.635e-02 0.000e+00 3.636e-01 3.181e-01 3.636e-01 
5.4827e-02 7.6497e-02 1.177e+01 2.391e-01 1.201e+01 9.187e-01 0.000e+00 2.671e-02 2.330e-02 2.671e-02 0.000e+00 3.632e-01 3.169e-01 3.632e-01 
5.5225e-02 7.7053e-02 1.168e+01 2.389e-01 1.192e+01 9.181e-01 0.000e+00 2.707e-02 2.355e-02 2.707e-02 0.000e+00 3.628e-01 3.157e-01 3.628e-01 
5.5627e-02 7.7613e-02 1.158e+01 2.387e-01 1.182e+01 9.175e-01 0.000e+00 2.743e-02 2.380e-02 2.743e-02 0.000e+00 3.624e-01 3.144e-01 3.624e-01 
5.6031e-02 7.8177e-02 1.149e+01 2.385e-01 1.173e+01 9.169e-01 0.000e+00 2.780e-02 2.406e-02 2.780e-02 0.000e+00 3.620e-01 3.132e-01 3.620e-01 
5.6438e-02 7.8745e-02 1.140e+01 2.383e-01 1.164e+01 9.163e-01 0.000e+00 2.818e-02 2.431e-02 2.818e-02 0.000e+00 3.616e-01 3.120e-01 3.616e-01 
5.6848e-02 7.9318e-02 1.131e+01 2.381e-01 1.154e+01 9.157e-01 0.000e+00 2.856e-02 2.457e-02 2.856e-02 0.000e+00 3.612e-01 3.108e-01 3.612e-01 
5.7262e-02 7.9894e-02 1.122e+01 2.380e-01 1.145e+01 9.150e-01 0.000e+00 2.894e-02 2.484e-02 2.894e-02 0.000e+00 3.608e-01 3.096e-01 3.608e-01 
5.7678e-02 8.0475e-02 1.113e+01 2.378e-01 1.136e+01 9.144e-01 0.000e+00 2.933e-02 2.510e-02 2.933e-02 0.000e+00 3.604e-01 3.084e-01 3.604e-01 
5.8097e-02 8.1059e-02 1.104e+01 2.376e-01 1.127e+01 9.138e-01 0.000e+00 2.972e-02 2.537e-02 2.972e-02 0.000e+00 3.600e-01 3.073e-01 3.600e-01 
5.8519e-02 8.1648e-02 1.095e+01 2.374e-01 1.118e+01 9.132e-01 0.000e+00 3.012e-02 2.564e-02 3.012e-02 0.000e+00 3.595e-01 3.061e-01 3.595e-01 
5.8944e-02 8.2242e-02 1.086e+01 2.371e-01 1.110e+01 9.125e-01 0.000e+00 3.052e-02 2.592e-02 3.052e-02 0.000e+00 3.591e-01 3.049e-01 3.591e-01 
5.9373e-02 8.2839e-02 1.077e+01 2.369e-01 1.101e+01 9.119e-01 0.000e+00 3.093e-02 2.619e-02 3.093e-02 0.000e+00 3.587e-01 3.037e-01 3.587e-01 
5.9804e-02 8.3441e-02 1.068e+01 2.367e-01 1.092e+01 9.112e-01 0.000e+00 3.135e-02 2.647e-02 3.135e-02 0.000e+00 3.583e-01 3.026e-01 3.583e-01 
6.0239e-02 8.4048e-02 1.060e+01 2.365e-01 1.083e+01 9.106e-01 0.000e+00 3.177e-02 2.675e-02 3.177e-02 0.000e+00 3.579e-01 3.014e-01 3.579e-01 
6.0676e-02 8.4659e-02 1.051e+01 2.363e-01 1.075e+01 9.099e-01 0.000e+00 3.219e-02 2.704e-02 3.219e-02 0.000e+00 3.574e-01 3.002e-01 3.574e-01 
6.1117e-02 8.5274e-02 1.043e+01 2.361e-01 1.066e+01 9.092e-01 0.000e+00 3.262e-02 2.733e-02 3.262e-02 0.000e+00 3.570e-01 2.991e-01 3.570e-01 
6.1562e-02 8.5894e-02 1.034e+01 2.359e-01 1.058e+01 9.086e-01 0.000e+00 3.306e-02 2.762e-02 3.306e-02 0.000e+00 3.566e-01 2.979e-01 3.566e-01 
6.2009e-02 8.6518e-02 1.026e+01 2.357e-01 1.049e+01 9.079e-01 0.000e+00 3.350e-02 2.791e-02 3.350e-02 0.000e+00 3.561e-01 2.968e-01 3.561e-01 
6.2460e-02 8.7146e-02 1.017e+01 2.355e-01 1.041e+01 9.072e-01 0.000e+00 3.395e-02 2.821e-02 3.395e-02 0.000e+00 3.557e-01 2.956e-01 3.557e-01 
6.2913e-02 8.7780e-02 1.009e+01 2.353e-01 1.033e+01 9.065e-01 0.000e+00 3.440e-02 2.851e-02 3.440e-02 0.000e+00 3.552e-01 2.945e-01 3.552e-01 
6.3371e-02 8.8418e-02 1.001e+01 2.350e-01 1.024e+01 9.058e-01 0.000e+00 3.486e-02 2.882e-02 3.486e-02 0.000e+00 3.548e-01 2.933e-01 3.548e-01 
6.3831e-02 8.9060e-02 9.928e+00 2.348e-01 1.016e+01 9.051e-01 0.000e+00 3.532e-02 2.912e-02 3.532e-02 0.000e+00 3.544e-01 2.922e-01 3.544e-01 
6.4295e-02 8.9707e-02 9.847e+00 2.346e-01 1.008e+01 9.044e-01 0.000e+00 3.579e-02 2.943e-02 3.579e-02 0.000e+00 3.539e-01 2.911e-01 3.539e-01 
6.4762e-02 9.0359e-02 9.767e+00 2.344e-01 1.000e+01 9.037e-01 0.000e+00 3.627e-02 2.975e-02 3.627e-02 0.000e+00 3.535e-01 2.899e-01 3.535e-01 
6.5233e-02 9.1016e-02 9.687e+00 2.342e-01 9.921e+00 9.030e-01 0.000e+00 3.675e-02 3.006e-02 3.675e-02 0.000e+00 3.530e-01 2.888e-01 3.530e-01 
6.5707e-02 9.1677e-02 9.608e+00 2.339e-01 9.842e+00 9.023e-01 0.000e+00 3.723e-02 3.038e-02 3.723e-02 0.000e+00 3.525e-01 2.877e-01 3.525e-01 
6.6184e-02 9.2344e-02 9.530e+00 2.337e-01 9.763e+00 9.016e-01 0.000e+00 3.773e-02 3.071e-02 3.773e-02 0.000e+00 3.521e-01 2.866e-01 3.521e-01 
6.6665e-02 9.3015e-02 9.451e+00 2.335e-01 9.685e+00 9.008e-01 0.000e+00 3.823e-02 3.103e-02 3.823e-02 0.000e+00 3.516e-01 2.854e-01 3.516e-01 
6.7150e-02 9.3691e-02 9.374e+00 2.333e-01 9.607e+00 9.001e-01 0.000e+00 3.873e-02 3.136e-02 3.873e-02 0.000e+00 3.512e-01 2.843e-01 3.512e-01 
6.7638e-02 9.4372e-02 9.297e+00 2.330e-01 9.530e+00 8.994e-01 0.000e+00 3.925e-02 3.170e-02 3.925e-02 0.000e+00 3.507e-01 2.832e-01 3.507e-01 
6.8129e-02 9.5057e-02 9.221e+00 2.328e-01 9.454e+00 8.986e-01 0.000e+00 3.977e-02 3.204e-02 3.977e-02 0.000e+00 3.502e-01 2.821e-01 3.502e-01 
6.8624e-02 9.5748e-02 9.145e+00 2.326e-01 9.378e+00 8.979e-01 0.000e+00 4.029e-02 3.238e-02 4.029e-02 0.000e+00 3.497e-01 2.810e-01 3.497e-01 
6.9123e-02 9.6444e-02 9.070e+00 2.323e-01 9.302e+00 8.971e-01 0.000e+00 4.082e-02 3.272e-02 4.082e-02 0.000e+00 3.493e-01 2.799e-01 3.493e-01 
6.9626e-02 9.7145e-02 8.995e+00 2.321e-01 9.227e+00 8.964e-01 0.000e+00 4.136e-02 3.307e-02 4.136e-02 0.000e+00 3.488e-01 2.788e-01 3.488e-01 
7.0131e-02 9.7851e-02 8.921e+00 2.319e-01 9.153e+00 8.956e-01 0.000e+00 4.191e-02 3.342e-02 4.191e-02 0.000e+00 3.483e-01 2.778e-01 3.483e-01 
7.0641e-02 9.8562e-02 8.847e+00 2.316e-01 9.079e+00 8.948e-01 0.000e+00 4.246e-02 3.377e-02 4.246e-02 0.000e+00 3.478e-01 2.767e-01 3.478e-01 
7.1154e-02 9.9278e-02 8.774e+00 2.314e-01 9.006e+00 8.941e-01 0.000e+00 4.302e-02 3.413e-02 4.302e-02 0.000e+00 3.473e-01 2.756e-01 3.473e-01 
7.1672e-02 1.0000e-01 8.702e+00 2.311e-01 8.933e+00 8.933e-01 0.000e+00 4.359e-02 3.450e-02 4.359e-02 0.000e+00 3.469e-01 2.745e-01 3.469e-01 
7.2192e-02 1.0073e-01 8.630e+00 2.309e-01 8.860e+00 8.925e-01 0.000e+00 4.416e-02 3.486e-02 4.416e-02 0.000e+00 3.464e-01 2.734e-01 3.464e-01 
7.2717e-02 1.0146e-01 8.558e+00 2.306e-01 8.789e+00 8.917e-01 0.000e+00 4.474e-02 3.523e-02 4.474e-02 0.000e+00 3.459e-01 2.724e-01 3.459e-01 
7.3245e-02 1.0220e-01 8.487e+00 2.304e-01 8.717e+00 8.909e-01 0.000e+00 4.533e-02 3.561e-02 4.533e-02 0.000e+00 3.454e-01 2.713e-01 3.454e-01 
7.3778e-02 1.0294e-01 8.417e+00 2.301e-01 8.647e+00 8.901e-01 0.000e+00 4.592e-02 3.598e-02 4.592e-02 0.000e+00 3.449e-01 2.702e-01 3.449e-01 
7.4314e-02 1.0369e-01 8.347e+00 2.299e-01 8.577e+00 8.893e-01 0.000e+00 4.652e-02 3.637e-02 4.652e-02 0.000e+00 3.444e-01 2.692e-01 3.444e-01 
7.4854e-02 1.0444e-01 8.277e+00 2.296e-01 8.507e+00 8.884e-01 0.000e+00 4.713e-02 3.675e-02 4.713e-02 0.000e+00 3.439e-01 2.681e-01 3.439e-01 
7.5398e-02 1.0520e-01 8.208e+00 2.294e-01 8.438e+00 8.876e-01 0.000e+00 4.775e-02 3.714e-02 4.775e-02 0.000e+00 3.433e-01 2.671e-01 3.433e-01 
7.5946e-02 1.0596e-01 8.140e+00 2.291e-01 8.369e+00 8.868e-01 0.000e+00 4.837e-02 3.753e-02 4.837e-02 0.000e+00 3.428e-01 2.660e-01 3.428e-01 
7.6498e-02 1.0673e-01 8.072e+00 2.289e-01 8.301e+00 8.860e-01 0.000e+00 4.901e-02 3.793e-02 4.901e-02 0.000e+00 3.423e-01 2.650e-01 3.423e-01 
7.7054e-02 1.0751e-01 8.004e+00 2.286e-01 8.233e+00 8.851e-01 0.000e+00 4.965e-02 3.833e-02 4.965e-02 0.000e+00 3.418e-01 2.639e-01 3.418e-01 
7.7614e-02 1.0829e-01 7.937e+00 2.284e-01 8.166e+00 8.843e-01 0.000e+00 5.029e-02 3.874e-02 5.029e-02 0.000e+00 3.413e-01 2.629e-01 3.413e-01 
7.8178e-02 1.0908e-01 7.871e+00 2.281e-01 8.099e+00 8.834e-01 0.000e+00 5.095e-02 3.915e-02 5.095e-02 0.000e+00 3.408e-01 2.619e-01 3.408e-01 
7.8746e-02 1.0987e-01 7.805e+00 2.278e-01 8.033e+00 8.825e-01 0.000e+00 5.161e-02 3.957e-02 5.161e-02 0.000e+00 3.402e-01 2.608e-01 3.402e-01 
7.9318e-02 1.1067e-01 7.739e+00 2.276e-01 7.967e+00 8.817e-01 0.000e+00 5.228e-02 3.998e-02 5.228e-02 0.000e+00 3.397e-01 2.598e-01 3.397e-01 
7.9894e-02 1.1147e-01 7.674e+00 2.273e-01 7.902e+00 8.808e-01 0.000e+00 5.296e-02 4.041e-02 5.296e-02 0.000e+00 3.392e-01 2.588e-01 3.392e-01 
8.0475e-02 1.1228e-01 7.610e+00 2.270e-01 7.837e+00 8.799e-01 0.000e+00 5.365e-02 4.083e-02 5.365e-02 0.000e+00 3.386e-01 2.577e-01 3.386e-01 
8.1060e-02 1.1310e-01 7.546e+00 2.268e-01 7.772e+00 8.790e-01 0.000e+00 5.435e-02 4.127e-02 5.435e-02 0.000e+00 3.381e-01 2.567e-01 3.381e-01 
8.1649e-02 1.1392e-01 7.482e+00 2.265e-01 7.708e+00 8.781e-01 0.000e+00 5.505e-02 4.170e-02 5.505e-02 0.000e+00 3.376e-01 2.557e-01 3.376e-01 
8.2242e-02 1.1475e-01 7.419e+00 2.262e-01 7.645e+00 8.772e-01 0.000e+00 5.576e-02 4.214e-02 5.576e-02 0.000e+00 3.370e-01 2.547e-01 3.370e-01 
8.2840e-02 1.1558e-01 7.356e+00 2.259e-01 7.582e+00 8.763e-01 0.000e+00 5.649e-02 4.259e-02 5.649e-02 0.000e+00 3.365e-01 2.537e-01 3.365e-01 
8.3442e-02 1.1642e-01 7.294e+00 2.257e-01 7.519e+00 8.754e-01 0.000e+00 5.722e-02 4.304e-02 5.722e-02 0.000e+00 3.359e-01 2.527e-01 3.359e-01 
8.4048e-02 1.1727e-01 7.232e+00 2.254e-01 7.457e+00 8.745e-01 0.000e+00 5.796e-02 4.349e-02 5.796e-02 0.000e+00 3.354e-01 2.517e-01 3.354e-01 
8.4659e-02 1.1812e-01 7.170e+00 2.251e-01 7.396e+00 8.736e-01 0.000e+00 5.870e-02 4.395e-02 5.870e-02 0.000e+00 3.348e-01 2.507e-01 3.348e-01 
8.5274e-02 1.1898e-01 7.110e+00 2.248e-01 7.334e+00 8.726e-01 0.000e+00 5.946e-02 4.442e-02 5.946e-02 0.000e+00 3.343e-01 2.497e-01 3.343e-01 
8.5894e-02 1.1984e-01 7.049e+00 2.245e-01 7.274e+00 8.717e-01 0.000e+00 6.023e-02 4.489e-02 6.023e-02 0.000e+00 3.337e-01 2.487e-01 3.337e-01 
8.6518e-02 1.2071e-01 6.989e+00 2.242e-01 7.213e+00 8.707e-01 0.000e+00 6.100e-02 4.536e-02 6.100e-02 0.000e+00 3.331e-01 2.477e-01 3.331e-01 
8.7147e-02 1.2159e-01 6.929e+00 2.239e-01 7.153e+00 8.698e-01 0.000e+00 6.179e-02 4.584e-02 6.179e-02 0.000e+00 3.326e-01 2.467e-01 3.326e-01 
8.7780e-02 1.2248e-01 6.870e+00 2.237e-01 7.094e+00 8.688e-01 0.000e+00 6.258e-02 4.632e-02 6.258e-02 0.000e+00 3.320e-01 2.457e-01 3.320e-01 
8.8418e-02 1.2337e-01 6.811e+00 2.234e-01 7.035e+00 8.679e-01 0.000e+00 6.338e-02 4.681e-02 6.338e-02 0.000e+00 3.314e-01 2.448e-01 3.314e-01 
8.9061e-02 1.2426e-01 6.753e+00 2.231e-01 6.976e+00 8.669e-01 0.000e+00 6.420e-02 4.730e-02 6.420e-02 0.000e+00 3.308e-01 2.438e-01 3.308e-01 
8.9708e-02 1.2516e-01 6.695e+00 2.228e-01 6.918e+00 8.659e-01 0.000e+00 6.502e-02 4.780e-02 6.502e-02 0.000e+00 3.303e-01 2.428e-01 3.303e-01 
9.0360e-02 1.2607e-01 6.638e+00 2.225e-01 6.860e+00 8.649e-01 0.000e+00 6.585e-02 4.830e-02 6.585e-02 0.000e+00 3.297e-01 2.418e-01 3.297e-01 
9.1017e-02 1.2699e-01 6.581e+00 2.222e-01 6.803e+00 8.639e-01 0.000e+00 6.669e-02 4.881e-02 6.669e-02 0.000e+00 3.291e-01 2.409e-01 3.291e-01 
9.1678e-02 1.2791e-01 6.524e+00 2.219e-01 6.746e+00 8.629e-01 0.000e+00 6.754e-02 4.933e-02 6.754e-02 0.000e+00 3.285e-01 2.399e-01 3.285e-01 
9.2344e-02 1.2884e-01 6.468e+00 2.216e-01 6.689e+00 8.619e-01 0.000e+00 6.841e-02 4.985e-02 6.841e-02 0.000e+00 3.279e-01 2.389e-01 3.279e-01 
